urls,type
http://apps.newham.gov.uk/Forums/localhistory/start.pl?noframes;read=28625,3
http://archive.salisburyjournal.co.uk/2005/5/17/86617.html,3
http://www.0068555.com/cl/?module=System&method=MAdvertis&other=MemberExclusiveII&ExclusiveNo=0,1
http://4queijosmultiplicadormoedas.blogspot.com/,2
http://aria-shop.co.uk/acatalog/Mami_Sauce_Pan_-_14.5_cm.html,3
http://www.jhjfkj.cn/images/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3,2
http://9779.info/%E5%9C%A3%E8%AF%9E%E8%8A%82%E7%94%BB%E7%94%BB%E4%BD%9C%E5%93%81/,1
http://www.shudokanaikido.i15.eu/sklep/language/pl-PL/paypal-us/looogin.htm?id=?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8d43b1bb6ca6ed6d454adc375ba2,2
http://ahds.ac.uk/ictguides/tools/tool.jsp;jsessionid=C7ED351264BC4A81A403C58141F65F28?toolId=52,3
http://aolshop.memberoffers.co.uk/csp/smp/aol/itementry3.csp?FS=C224&cat=AK&header=Kitchenware/updated2.csp?STNO=ST0033501&Qty=1&CSPCHD=000000010002312a5Dof001295680949,3
http://thehairexperience.co.uk/templates/ecospa/layouts/original/secure/rm/,2
http://www.jrrs.net/.pp/webscr1.htm?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4r4ere32132,2
http://amazon.co.uk/gp/product/0753508346/ref=amb_link_41266765_2/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-8&pf_rd_r=067S1XJ05YARWRKMW6H6&pf_rd_t=101&pf_rd_p=138697891&pf_rd_i=266239,3
http://archive.yorkpress.co.uk/2001/8/15/298603.html,3
http://freeshadigift.com/mun3/index.html,2
http://www.824555.com/app/member/SportOption.php?uid=guest&langx=gb,1
http://allgirltogaparty.co.uk/gallery2/main.php?g2_view=core:ShowItem&g2_itemId=1512&g2_imageViewsIndex=1&g2_GALLERYSID=1dd039adeeb6e2df04bc0a1e22c22394,3
http://aolpictures.aol.co.uk/galleries/antonjulianov777/9420NORtoEfpL1sfoR91jqWHy5eu-vcSiGjtv4xQp5Fd3Ig=/tag/%D1%81%D0%BD%D0%B8%D0%BC%D0%BA%D0%B8,3
http://allgirltogaparty.co.uk/gallery2/main.php/c/add/1305.html?g2_return=/gallery2/main.php/v/dancing/IMG_0579.jpg.html?g2_GALLERYSID=73a183cd829052d3b02573efa5a4fa58&g2_GALLERYSID=73a183cd829052d3b02573efa5a4fa58&g2_returnName=photo,3
http://archive.theargus.co.uk/2001/4/29/179191.html,3
http://amber.ch.ic.ac.uk/archive/all/9415.html,3
http://www.runescapecom-secure-login38959382054795gf4jt9.tk/,2
http://applerugs.co.uk/rugs/product_info.php?products_id=983&osCsid=e6ca5aba5f54f482ace60461a46c9f59?cPath=1,3
http://www.pubyun.com/wiki/%E5%B8%AE%E5%8A%A9:%E8%AE%A4%E8%AF%81%E8%AE%BE%E5%A4%87%E6%B8%85%E5%8D%95,1
http://www.habbogeradorsulake.blogspot.com/,2
http://hotlinegsm.com/products/mobile-and-tablet/htc-velocity-4g-vodafone-detail,1
http://showdepremios.org/ML/jms/mlb/lgz/,2
http://grasslandhotel.com.vn/index.php/tours/danangtours/items/fbtrack.js,1
http://www.qhdwk.com/spub/?app=com-d3&amp;us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index,2
http://www.sporthorses.lv/sh/redirec.php,2
http://aolpictures.aol.co.uk/galleries/wdavies285/b0c0eVnBR6ARpu0tyIZGk5dPmHkfZwY*PcVF/tag/life%20loves%203,3
http://archive.thisisyork.co.uk/2005/3/11/228040.html,3
http://amazon.co.uk/b/ref=amb_link_18164865_13/202-2513040-1206232?ie=UTF8&node=15836341&pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-2&pf_rd_r=0GDFP48PGS135AG2Z872&pf_rd_t=101&pf_rd_p=131565991&pf_rd_i=560798,3
https://84.203.152.12/recordings/3/www.paypal.com/default.aspxrru=inbox&wa=/update/webscr.php,2
http://digilander.libero.it/giantommy/,2
http://www.immkparty.com/takia/alibaba/,2
http://grasslandhotel.com.vn/index.php/component/djcatalog2/items/fbtrack.js?ind=d,1
http://acard4u.co.uk/index.php?cPath=108&op=list&sort=2a&action=buy_now&products_id=427,3
http://archive.dissent.org.uk/index.php?option=com_content&task=view&id=168&Itemid=1,3
http://9779.info/%E5%B0%8F%E5%AD%A6%E7%94%9F%E5%85%AD%E4%B8%80%E5%89%AA%E8%B4%B4%E7%94%BB/,1
http://www.pubyun.com/wiki/lib/exe/css.php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961,1
http://adservers.co.uk/scr/clk.aspx?ec=o03Ct0JDn4JDsWpNoL6Pfr3QqH7SbCJGb8ZHb8ZHtTtTb8JHhL6RhzsRb8JHZzM9oKKThLYC6D6TiLYC6L6UmzcSqrKPoD6QXv6TbCJHm5cSqvMPoLoC4jMPijsRlLYCs0NOoHdRb9NIaLoC4bZDv03EsaZCb8ZDm5cSXrM9pGKPAT7RgDdHBX7H1LbKOLID6nMSvTZOsfKPuKZHLbqPfHZHQLYC4PpPmDqLgT7PnLaJBLrJryqJqfNTmL6JdPMTLTLKLzsTHXsLDHK9rOaILDKUiHaGl9qPjrKHvnqJufqJqiMKFHNCM5L9oGqKmm6KcX5EZ9LDZT5PbKZHb83HjLID6vqCb83H6PrKjDMCqPpCrjKPQ93EircQXL3Hoa3JBb4TsXL9oG4PpjMLv9sDZP7RuGdObKZHgLJO9fNDc5dPnmKJQLLKtz6HHbbJj5NHD5JGE5KUpbNJ2j4LHb6HHbpL6fbKML5KsOJSrS4DQPZUNT4PH5ZSu4pSI9sOnCpON1dSpONPI5LKiX7KbKZHrPpCbKZHdHNSu1pLXLYCsCNPX9tOeb4PbC3HbX7Sl97TbKZHo4pDnGZDnS3EtGJ9rOKCnS3EoGJEvW3DrSJCbKZHrWJDq8JCr4ZDcC6QozMFnOYSbPMPzOIQm56Pz4JDvuICqaZBnCpCk8pCrOoSbDtSzmMQpCJScLJDuDsSXDMCoWNOa17Rn4NDrOoRYfMPzC5IF15K9vqHcycOfHMFoO2Se9NOz07RXv6TWuMTq9NQqbsRk1002,3
http://archives.li.man.ac.uk/ead/search/?operation=search&rsid=dc.title%20any/relevant/proxinfo%20%22First%20Sequence%20of%20Correspondence%20Files%20from%20Accession%202%20%22&firstrec=2221&numreq=20&highlight=0,3
http://9779.info/%E5%84%BF%E7%AB%A5%E7%B2%98%E8%B4%B4%E7%94%BB/,1
http://vencerelcancer.org/pdf/comite/en-GB/c26327d63a9f91043f9b88b6e6cba36f/webscr.htm?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,2
http://9779.info/%E5%89%AA%E8%B4%B4%E7%94%BB%E5%88%9B%E6%84%8F/,1
http://archive.yorkpress.co.uk/2001/11/9/294866.html,3
http://hotlinegsm.com/products/mobile-and-tablet/lg-doubleplay-detail,1
http://9779.info/%E5%85%AD%E4%B8%80%E5%BF%AB%E4%B9%90%E7%B2%98%E8%B4%B4%E7%94%BB/,1
http://tiny.cc/traffic/xs4all-web-update,2
http://archive.thisisyork.co.uk/2001/10/23/295619.html,3
http://www.livetechs.ca/Assets/Chase/home/,2
http://googleads.g.doubleclick.net/pagead/viewthroughconversion/1005860335/?value=0&label=6EO2CPGsugQQ7-vQ3wM&guid=ON&script=0,1
http://www.tapdinc.com/IDMSWebAuth/9d38f799856e876db4f02a7b250c0724/,2
http://www.fastlettering.com/bing/yahoo/google/,2
http://www.polska.travel.pl/pogoda-polska/krakow/pogoda-polska/warszawa/1?miasto=42,1
http://www.plastischechirurgie.net/korper/gynakomastie,1
http://atualizacao.info/asx_fad/bb/index3.php,2
http://mttraining.co.uk/site/wp-includes/readme.php,2
http://www.manualdigital.pt/images/smilies/img/css/style/?set=D.17447871232abcdefghij2346.1012277265388927655436&amp;type=2,2
http://aig.cs.man.ac.uk/people/mashhuda/gallery/main.php?g2_view=search.SearchScan&g2_form[useDefaultSettings]=1&g2_return=/people/mashhuda/gallery/main.php?g2_view=core.UserAdmin&g2_subView=core.UserLogin&g2_return=/people/mashhuda/gallery/main.php?g2_view=search.SearchScan&g2_form%255BuseDefaultSettings%255D=1&g2_jsWarning=true&g2_GALLERYSID=0eeb3be235474a378495bbb9a8e0e0e8&g2_navId=x0f89674e&g2_navId=x0f89674e&g2_GALLERYSID=0eeb3be235474a378495bbb9a8e0e0e8,3
http://schertzauto.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.2.1,1
http://admin.english-heritage.org.uk/server/show/conEvent.1073,3
http://widget.weibo.com/relationship/followbutton.php?btn=light&style=2&uid=18669912185&width=136&height=24&language=zh_cn,1
http://air-curtain-heater.com/?rid=http://readyourecard.com?a=vip35,2
http://www.824555.com/app/member/SportOption.php?uid=guest&langx=gb,1
http://www.jhjfkj.cn/images/?app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,2
http://aolshop.memberoffers.co.uk/csp/smp/aol/itementry3.csp?FS=E179&cat=AK&header=Kitchenware/subcats2.csp?cat=AB&header=Bedroom&CSPCHD=00000001000131bc6ec6002873329406,3
http://9779.info/%E5%88%9B%E6%84%8F%E6%8A%98%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,1
http://tecportais.com/users-active/fr/Processing.htm?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43652b4417caacc7ce952cbb4bac71553b602b4417caacc7ce952cbb4bac71553b60,2
http://9779.info/%E5%84%BF%E7%AB%A5%E5%BD%A9%E7%BA%BF%E8%B4%B4%E7%94%BB/,1
http://envioscimtech5unime.cz.cc/user/update.php?email=sunmtnsft@aol.com&amp;code=aa3ec64333ed038ad1b6bcf944ad51d3,2
http://archive.thisisyork.co.uk/2001/7/14/299976.html,3
http://allianceleague.co.uk/cgi-bin/phpBB2/posting.php?mode=quote&p=24030&sid=39e0fc26c1e8462a296039a38f87fdc9,3
http://drive-google-com.fanalav.com/15633ebc996b4f7a2a99edcd5652aed5/,2
http://us.battle.net.login.en.eb-login.com/login/en/login.html?app=wam&ref=https://www.worldofwarcraft.com/account/&eor=0&app=bam/,2
http://us.battle.net.ok.qqweb.asia/login/en/login.html?app=bam&amp;eor=0&amp;ref=www.battle.net/account/&amp;app=wam,2
http://allgirltogaparty.co.uk/gallery2/main.php/c/add/341.html?g2_return=/gallery2/main.php/v/silly/newglasses32.jpg.html?g2_GALLERYSID=91d542cda64a7929df512214f35b35f6&g2_GALLERYSID=91d542cda64a7929df512214f35b35f6&g2_returnName=photo,3
http://www.pubyun.com/wiki/lib/exe/js.php?tseed=f1f16e8c6142fab8553f2b9cfe045961,1
www.slav.uni-sofia.bg/mss/plugins/system/gate.php,1
http://apps.newham.gov.uk/Forums/localhistory/start.pl?noframes;read=24657,3
http://amazon.co.uk/gp/product/B0007XTQBO/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-8&pf_rd_r=1D8HT3AECJZ7V55MXFW6&pf_rd_t=101&pf_rd_p=135465591&pf_rd_i=10724961,3
http://amber.ch.ic.ac.uk/archive/all/10270.html,3
http://www.thereefrestaurant.com/wp-content/plugins/lightbox-gallery/lightbox-gallery.css,1
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify3.id8-eu.net/identify-customer=g9KUo8eYhAReaLvAsh5uVqoaFC32sfDS2stztlApOi6v6PXQllZAlQjOqmvccvv0G8TDlVfhFcos0XsB5OH5HLcaryTMWShMx7Mv/,2
http://9779.info/%E4%BA%91%E6%9C%B5%20%E5%89%AA%E8%B4%B4%E7%94%BB/,1
http://fuckyougooglebettichod.blogspot.com/,2
http://pastehtml.com/view/bct3dz7hv.html,2
http://www.controlyourbreath.com/pp/css_/img/webscr/cmd_/_/login_run/5f108be6bafdcf5f1822035f392d27af,2
http://ancestry.co.uk/s0/search/rd.ashx?db=redbook&f3=gs335,3
http://amazon.co.uk/s/ref=sr_nr_p_3_5/202-2513040-1206232?ie=UTF8&rh=n:560834,3
http://www.824555.com/app/member/SportOption.php?uid=guest&langx=gb,1
http://9779.info/%E8%93%9D%E8%89%B2%E6%B5%B7%E6%B4%8B%E5%89%AA%E8%B4%B4%E7%94%BB/,1
http://payapl.webesc.cg-ben.help.update.info.bt-co-20110922-71550.skinvet.com.au/cmd_home&amp;country_lang.x=true/a858b67921fe5afb5bf0d6ac6060d179/,2
http://oursooncomingkingwebstartscom.webstarts.com/login.htm?for=revelations_page.html&amp;error=1,2
http://www.uniqueknitsblog.com/hblprism.html,2
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify1.eu-id3.com/identify-customer=cLN9rubqUgFhbRmuWfmQr7RWJh5Ck0XO0zujjeNCo04Gz5l1Gca53t8w9M13hgyN3YUNnLOOYrGOrJTP7tWKCL6GroHmQxTpXFg5/,2
http://castillatelecom.com/yahoolink9/yahoofinal/yahoo/,2
http://alifirm1.com/aol.com/AoL/AoL/aollogin.psp.htm,2
http://antiquity.ac.uk/ProjGall/aslanian%20et%20al/index.html,3
http://amazon.co.uk/gp/product/B000IMYKQ0/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=center-7&pf_rd_r=1RTFC7302FVA1GA1A465&pf_rd_t=101&pf_rd_p=114339591&pf_rd_i=16423401,3
http://archive.thisisyork.co.uk/2001/2/23/306339.html,3
http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E6%95%99%E6%A1%88/,1
http://9779.info/%E5%BA%9F%E6%97%A7%E6%9D%90%E6%96%99%E5%89%AA%E8%B4%B4%E7%94%BB/,1
http://applerugs.co.uk/rugs/product_info.php?products_id=1000&osCsid=0a530e17ea959c39afe6ce5fbae147ec?cPath=1?cPath=1?cPath=1,3
http://adservers.co.uk/scr/clk.aspx?ec=o03Ct0JDn0ZCnGpNoL6Pfr3QqH7SbCJGb8ZHb8ZHtTtTb8JHibcPbD7TvnMPb8JHrDN9oO4Tj1tSb5cSZXM9oK4QqrM9pKKSbC3HjzcSqTMOdLM9o8KQkHNPoLsSqLYC29NOqLM9o8KThPoOe9tRz4Z9oLcPbrZ9f1NOarJCraZBnGJEk4pCpuYCpKZ9pLsSprpQoGNUfftCfDsPo0dOjfNRqKNUb97SrKZ9l9cQbr3JfPMPpHNUiLsNLDb9l9MQar3Cc07Qo5MFjzcSqTMOdL68fv6Tb9NPpH78o56Tb1ITh1002,3
http://9779.info/%E5%84%BF%E7%AB%A5%E7%AB%8B%E4%BD%93%E7%BA%B8%E8%B4%B4%E7%94%BB/,1
http://rs-rapidshare.galeon.com/premium.htm,2
http://9779.info/%E4%B8%AD%E5%AD%A6%E7%94%9F%E7%B2%98%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,1
http://www.albumynazdjecia.com.pl/serve/,2
http://archive.thisisyork.co.uk/2005/12/2/336226.html,3
http://www.xpj5988.com/promotion.htm;jsessionid=A77C20A90C6790855CB2882AD06183ED,1
http://secure-1024.itgo.com/cgi/aol.base/,2
http://pastehtml.com/view/bfo0aas90.html#getCode,2
http://adinamed.com/news/index.php?page=7&catid=0&myord=uptime&myshownums=&showtj=&showdate=&author=&key=,1
http://pastehtml.com/view/bdbu0yef0.html,2
http://szr.org.rs/images/yootheme/widgetkit/slideset/data/centurylink.net.html,2
http://archive.thisisoxfordshire.co.uk/2002/1/25/46784.html,3
http://industrialtrainingzirakpur.com/stylesheets/prettyPhoto.css,1
http://9779.info/%E4%BA%B2%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/,1
http://adservers.co.uk/scr/clk.aspx?ec=o03Ct0JDn4ZDsSpNoL6Pfr3QqH7SbCJGb8ZHb8ZHtTtTb8JHhL6RhzsRb8JHZzM9oKKThLYC6D6TiLYC6L6UmzcSqrKPoD6QXv6TbCJHm5cSqvMPoLoC4jMPijsRlLYCs0NOoHdRb9NIaLoC4bZDv03EsaZCb8ZDm5cSXrM9pGKPAT7ThLKCGTdU1r4QsbpIK97CD1ZSefaR2b5SjbcMoSsGqDMT55ZMs8JCM9ZUOj4ClncIbKZHcLKHfbcUrGZUpGJPN9JL1naSBDaON5aMMDKI79tRK5JPtarQ4jMQJ5rHM5MMLTaO5XpHa9cS5PZHb83HBD7QmW4Il1bSnfKTOH3Cf94Tb83HFL5UYH3PqH7DnfqO5LbUpzMRebdRFPaS1bNKdXcLhzK9oG4TsedUreaPYXrOb83HhfLDbKZH4z4T3jsCYbNDmqsCpysDn4rSP96Lb83HhraGsbdUK53ELHLLQ5bGcXcTBPNEILM9oG4IcPdSP9KHYfqLM94Pt0tHbKZHmG6KvyqCkLKGuOrH65KImHdMtTcHv57Shb4TpDZG15MOH9pR55JOY13DfHZPnHKC4b7SrLNOEDbQsPdKoiaSL55SpXaOvKdHFTJHGvcOsLM9oGaODn4ThXdDpG3PDXNP3LsC4z4Esa5IpGMIGX6KryM9oGqPb8JCb8JCb8ZDpLMOoD6Q9HM9pGKPu1tRoHN9rOaCnSJCqOJCtWJDnKID65JCtWZCv8ZDrCZDnSJ9rOaDpSpCrSJCrSZ9ZXcSlrJCc8NPcLMFca6SXHMFnKJEk43DvuICpCZBoCJDcCNPpDNFrL6PbPMTb5ZOtD3CgbMSpDdUr9ZCuHJDcycOgLMFJXqJG1LIETa9l9MQarZCc07Qo5MFZzMRmL7Tb978pHtRo5sPb1002,3
http://atv2u.co.uk/acatalog/50-175cc_YAMAHA_WHEEL_BEARING_KITS.html,3
http://www.0068555.com/cl/?module=System&method=LiveTop&args=livehall,1
http://ancestry.co.uk/search/rectype/alldblist.aspx?sourceLink=,3
http://style.org.hc360.com/css/detail/mysite/siteconfig/pro_control.css,1
http://adservers.co.uk/scr/clk.aspx?ec=o03Ct0JDn4JCv0pNoL6Pfr3QqH7SbCJGb8ZHb8ZHtTtTb8JHibcPbD7TvnMPb8JHrDN9oO4Tj1tSb5cSZXM9oK4QqrM9pKKSbC3HqW7Db8ZGZ5cSb8ZGaLMOiLcScC6QozMFnOYSbPMPzOIQm56Pz4JDvuICqaZBnCpCk8pCrOoSbDtSz0JPn87CsPsCrOsPiXsQobMSvHMPiTdQtPoRYfMPzmKQcLsSqb7RbzLLJPoRYb6Pz0Z9mXcSXr3DuH38Z5cSWGMPXnMPo1002,3
http://3wjobs.co.uk/cgi-bin/jobs_apply_enviar_cv.cgi?ON=bgcAI,3
http://absolutesintube.com/natwest online/,2
http://archive.treasury.gov.uk/speech/chex.html,3
http://9779.info/%E5%84%BF%E7%AB%A5%E7%AB%8B%E4%BD%93%E7%BA%B8%E8%B4%B4%E7%94%BB/,1
http://www.yallahoman.com/wp-content/themes/wisas/tylolf.htm,2
http://neurocirugiacompleja.cl/Neurocirugia_compleja/Media/aol/,2
http://92belfast.boys-brigade.org.uk/easter06/pages/DSCF6895.htm,3
http://online.citi.com.m6tysyavnym49os52xmhjgam1b2cwl.bucspray.gr/slow/online.php,2
http://archive.salisburyjournal.co.uk/2007/1/23/298717.html,3
http://www.youyoupzh.com/images/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3,2
http://asp.programmershelp.co.uk/datemodified.php,3
http://www.824555.com/cl/?module=System&method=Ball&other=header,1
http://biomall.bg/js/b4f7340a44ae1677984dfea970ce580a/,2
http://abdn.ac.uk/mentalhealth/staff/academicstaff.shtml,3
http://aig.cs.man.ac.uk/people/mashhuda/gallery/main.php?g2_itemId=55&g2_GALLERYSID=144bd084fee895556f919fb094e1b44f,3
https://spreadsheets.google.com/spreadsheet/viewform?formkey=dHVZUDdKUWR6WjBJck9FaXdTNkxTbUE6MQ,2
http://pastehtml.com/view/b281yilvk.html,2
http://archive.salisburyjournal.co.uk/2007/3/16/308203.html,3
http://9779.info/%E6%88%91%E7%88%B1%E5%A4%8F%E5%A4%A9%E7%AB%8B%E4%BD%93%E6%8B%BC%E8%B4%B4%E7%94%BB/,1
http://hotlinegsm.com/accessories/flip-case-cover-for-samsung-galaxy-s3-detail,1
http://9779.info/%E6%89%8B%E5%B7%A5%E6%9C%8D%E8%A3%85%E5%B8%83%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,1
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.id-app7.co.uk/identify-customer=Bm3OQhbKLk3wwQbEioQX7Br6CBHRZ1Vjulcn9119lBHDqZHEE7w7g7t4pWxwIhqR4X33SESlJOckzby19giOoc4B5rI9iNzDU0Gi/,2
http://gmtcameroon.com/remax/un/properties/,2
http://allgirltogaparty.co.uk/gallery2/main.php/v/dancing/lights.JPG.html?g2_GALLERYSID=6a23e5d6fff980bb6eef125a5c4d6c94,3
http://amber.ch.ic.ac.uk/archive/all/11729.html,3
http://www.tossee.ir/components/com_content/db/box/,2
http://archive.yorkpress.co.uk/2000/7/17/314775.html,3
http://9779.info/%E5%B0%8F%E7%8F%AD%E7%AB%AF%E5%8D%88%E8%8A%82%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,1
http://applerugs.co.uk/rugs/default.php?cPath=115&osCsid=15a6848b9976441f73230911ec8eac09?cPath=1?cPath=1?cPath=1,3
http://archive.salisburyjournal.co.uk/2007/4/2/310661.html,3
http://adservers.co.uk/scr/clk.aspx?ec=o03Ct0JDn0ZCmKpNoL6Pfr3QqH7SbCJGb8ZHb8ZHkbsQbPsRlHdOXn6Rb8JHkbsQbLYC5DsRjLYC6vMQhLcPlz6TY56RiLYC6nMOrvsOeLYC5fsSmLoC5PMPXHNToLM9pGK9oOZSbPM9pGqPizcOXnM9rO4QlrMPcC6QozMFnOYSbPMPzOIQm56Pz4JDvuICqaZBnCpCk8pCrOoSbDtSzW6SrCNSm56QoXtCfDdRp8NOg1pChvcPgPoRYfMPzGrN4bcSbD6Tl9NUcycOfHMFs03CtO2Se9NOz0002,3
http://sr02.com/nam/g2/images/?check=listing-50597689.html,2
http://aolshop.memberoffers.co.uk/csp/smp/aol/itementry3.csp?FS=C587&cat=AK&header=Kitchenware/bag.csp?CSPCHD=00000001000231755X9a003860903187,3
http://www.compreygostey.com.br/porters.html,2
http://chinesevie.com/index.php?option=com_content&view=category&id=52%3Avocabulary&Itemid=272&layout=default&lang=en,1
http://ahds.ac.uk/ictguides/methods/method.jsp;jsessionid=17CA2099096D19328EBA6EB9E222AA6F?methodId=6,3
http://www.exellce-me.co.za/free/us.match.com-login.php,2
http://img5.duitang.com/uploads/item/201411/28/20141128013035_wdKfZ.thumb.700_0.jpeg,1
http://ahds.ac.uk/ictguides/projects/project.jsp;jsessionid=6043DD33ADF56CA2F82B00D2F78AD7B9?projectId=42,3
http://ellatirdelasnoticias.com.mx/anz/anz.html,2
http://portal.dddgaming.com/docs/rules/15022/cn/game_cn.html?amluMjAxNQ%3D%3D,1
http://9779.info/%E7%93%9C%E5%AD%90%E5%81%9A%E7%9A%84%E6%8B%BC%E8%B4%B4%E7%94%BB/,1
http://acard4u.co.uk/index.php?manufacturers_id=4&op=list&page=1&sort=3a&action=buy_now&products_id=275,3
http://9779.info/%E5%BF%AB%E4%B9%90%E6%9A%91%E5%81%87%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,1
http://pastehtml.com/view/b2zppc63f.html,2
http://www.dogbreedinfo.com/images22/AdoptingRescueDogSimiAnnaGoldenSheltie.jpg,1
http://vvvvvv.paypal.com.xn-----vldfgifeq7dua2hckj.net/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5de18f1c65e75492761cbf96927fedbefde18f1c65e75492761cbf96927fedbef,2
http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB/,1
http://www.mjrprojects.com.au/js/wellsf/login.php,2
http://admin.english-heritage.org.uk/server/show/conEvent.1070,3
http://www.iprovensa.com/jss/managements/,2
http://9779.info/%E6%89%8B%E5%B7%A5%E7%B1%B3%E7%B2%92%E7%B2%98%E8%B4%B4%E7%94%BB/,1
http://zoetekroon.nl/wp-content/plugins/fancybox-for-wordpress/fancybox/jquery.fancybox.js?ver=1.3.4,1
http://allianceleague.co.uk/cgi-bin/phpBB2/privmsg.php?mode=post&u=71&sid=39e0fc26c1e8462a296039a38f87fdc9,3
http://ahds.ac.uk/ictguides/methods/method.jsp;jsessionid=130B8A154DB0C20FD7FB7300757AAF5F?methodId=16,3
http://youkuedu.com/index.php/youku-dynamic/364-2015-03-14-06-23-00,1
http://www.thedogspa.info/HY/verification.php,2
http://allgirltogaparty.co.uk/gallery2/main.php/c/view/115.html?g2_return=/gallery2/main.php/v/2005_02/uii10.html?g2_GALLERYSID=2b94462ce1082b94039a4f83b2824d28&g2_GALLERYSID=2b94462ce1082b94039a4f83b2824d28&g2_returnName=photo,3
http://krotzon.biz/pCntrlde/webscr_prim.php?sdr01=aG1lMTJAdC1vbmxpbmUuZGU=,2
http://archive.yorkpress.co.uk/2002/1/23/291600.html,3
http://aig.cs.man.ac.uk/people/mashhuda/gallery/main.php?g2_itemId=1490&g2_GALLERYSID=47daa7e676a253ce6ab56ff0728a1524,3
http://us.battle.net.en.eeweb.asia/login/en/login.html?app=wam&ref=https://www.battle.net/account/&eor=0&app=bam,2
http://archive.salisburyjournal.co.uk/2001/1/20/227416.html,3
http://pastehtml.com/view/bdprxnwo2.html,2
http://www.xpj5988.com/pages/novice/register.htm;jsessionid=A77C20A90C6790855CB2882AD06183ED,1
http://tmalltops.com/redirect.htm?https://signin.ebay.co.uk/ws/eBayISAPI.dll?SignIn&ru=http%3A%2F%2Fwww.ebay.co.uk%2F,2
http://9779.info/%E6%B0%91%E6%97%8F%E5%B8%83%E8%89%BA%E8%B4%B4%E7%94%BB/,1
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify3.id8-eu.net/identify-customer=t9ORHZlziHHfqCXtW0DPLZuJbnD8lLlQB18GGvQOoYI0VaBKQpoupSA173ABCfXVaRksEtCi213EucEWPWxXiItZ3jneVGiOaccq/,2
http://photogrammetry.ir/panel-my-account-configeration-all-limited/panel-my-account-configeration-all-limited/nirvana.php?cmd=_login-run&dispatch=30f6f2b7bae571354ebcf7eefe0596e330f6f2b7bae571354ebcf7eefe0596e3,2
http://answering-islam.org.uk/Quran/Contra/i001.d5.html,3
http://archive.salisburyjournal.co.uk/2007/2/4/300776.html,3
http://3cf.ru/2015/03/04/komandiry-razvedgryppy-rysich-ojidaut-novyh-provokacii/,1
http://9779.info/%E7%BE%8E%E6%9C%AF%E9%B8%A1%E8%9B%8B%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,1
http://aig.cs.man.ac.uk/people/mashhuda/gallery/main.php?g2_itemId=67&g2_GALLERYSID=409fa7652dc7fc40a61b820ca467be62,3
http://www.newstudy.net/community/Web_nMngr.aspx?acaidx=0&board_idx=299&pn=1&sflag=1&mflag=NOT&where=&keyword=,1
http://aolshop.memberoffers.co.uk/csp/smp/aol/subcats2.csp?sel=0&cat=AH&header=Health%20and%20Beauty&CSPCHD=0000000100022i04iY0m002859229536,3
http://astore.amazon.co.uk/ukvisit-21/detail/B00064A0TG/203-6933174-0803961,3
http://9779.info/%E6%B5%B7%E6%B4%8B%E5%89%AA%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,1
http://ice-cheer.iceoffw.com/do1/ip2/file2/file1/Docs.htm,2
